5.95	0.578656011818722	14.9143932682369
5.50217613047344	0.578657892813128	13.782690103949
5.17794608383886	0.578659773807534	12.9893890487741
5.01389549342231	0.578851445920764	12.5931614242851
4.61789420520784	0.582570308202839	11.5520660716715
4.35982746559683	0.582470099684887	10.9542341096306
4.11398930369544	0.577550618478837	10.3395654427046
3.81638744694833	0.573915854497434	9.51803408311448
3.5660868703535	0.577526713985376	8.87621311376829
3.4220721648269	0.581176096540898	8.58865417994753
3.15397386293329	0.584638975249254	7.85899949360637
2.97091204191296	0.581150147155943	7.47153969451388
2.71001980293346	0.580661600983822	6.8031755534037
2.51197245785091	0.580499710284819	6.25886224084211
2.31183538004634	0.580505381810441	5.76708167889876
2.1362389434834	0.576911641966199	5.35148090277242
1.98208716818154	0.582986569540602	4.94587441001552
1.86902781693442	0.580278152680725	4.7482673396069
1.69084051197918	0.580202355894267	4.2692653779858
1.54545340424034	0.582696227191742	3.94196676080075
1.41616745318111	0.582665894353473	3.56157430033592
1.32664525107606	0.580356045241045	3.36310876086961
1.18652515604919	0.581977722507432	3.01906856215983
1.08903754938883	0.579569856658288	2.77032693697555
1.02575314953393	0.57889113755037	2.65019650741387
0.939301773490501	0.581101403911566	2.39406633379107
0.838798139446223	0.576497616786344	2.18624738289699
0.804801229164416	0.582438761066799	2.06569898395491
0.716626614229964	0.576410106636875	1.8898847005914
0.685593258732176	0.580958830145852	1.81308850393688
0.633404495142486	0.577395760385015	1.69140029753334
0.596875800861757	0.580071338306571	1.59659293139533
0.56074307957223	0.577684337354099	1.5188894592053
0.529801268249731	0.57793238192774	1.43768689612213
0.510369242065556	0.580618520068773	1.39872600612262
0.46925328361251	0.576352383057094	1.32003283040783
0.473689036555499	0.581691118967402	1.31402447517129
0.439497247341242	0.575508567050753	1.24389731136756
0.433619352570745	0.580911303143075	1.23923647986046
0.404795950587137	0.576862251671865	1.17748897905965
0.408763713150571	0.580917246727176	1.1867351622714
0.388658842557763	0.577128930833726	1.13824359820536
0.389694876815261	0.579573268311651	1.14104346364603
1.19230971675883	0.577459368593613	3.03661753557461
1.27691888472076	0.579420381576506	3.27095707413484
1.43757113713239	0.576562144814507	3.64036061985939
1.54621663692755	0.581507787448401	3.9142098396089
1.66051064227522	0.575629271108164	4.17872408672218
1.81365427313066	0.580939768704098	4.55027273751908
1.99539370104322	0.57797334509891	4.99361848082831
2.09498013399748	0.578901570086849	5.24000827806691
2.26078113611435	0.578146865962583	5.67730823887206
2.43232026090123	0.579038402750771	6.1550388792303
2.62130530533228	0.579109992238473	6.53937319728429
2.8475472657291	0.577263770045281	7.19664180324139
2.99132817329282	0.576940177947428	7.44692131118965
3.16556962711647	0.578018203645654	7.92573999010496
3.41173998181496	0.577402924090316	8.51052475375608
3.62383790627345	0.577850747473205	9.11387977730333
3.7887270722199	0.577482579704011	9.42395090093472
3.95361623816635	0.577114411934817	10.1501694894697
